-3000000.0 -901.46
-2999900.0 -901.323
-2999800.0 -901.193
-2999700.0 -901.062
-2999600.0 -900.926
-2999500.0 -900.794
-2999400.0 -900.674
-2999300.0 -900.558
-2999200.0 -900.476
-2999100.0 -900.406
-2999000.0 -900.346
-2998900.0 -900.288
-2998800.0 -900.226
-2998700.0 -900.168
-2998600.0 -900.109
-2998500.0 -900.051
-2998400.0 -899.998
-2998300.0 -899.94
-2998200.0 -899.886
-2998100.0 -899.831
-2998000.0 -899.778
-2997900.0 -899.723
-2997800.0 -899.671
-2997700.0 -899.606
-2997600.0 -899.552
-2997500.0 -899.495
-2997400.0 -899.442
-2997300.0 -899.388
-2997200.0 -899.335
-2997100.0 -899.294
-2997000.0 -899.252
-2996900.0 -899.206
-2996800.0 -899.17
-2996700.0 -899.118
-2996600.0 -899.068
-2996500.0 -899.028
-2996400.0 -898.987
-2996300.0 -898.95
-2996200.0 -898.913
-2996100.0 -898.877
-2996000.0 -898.843
-2995900.0 -898.814
-2995800.0 -898.78
-2995700.0 -898.752
-2995600.0 -898.726
-2995500.0 -898.691
-2995400.0 -898.661
-2995300.0 -898.625
-2995200.0 -898.6
-2995100.0 -898.561
-2995000.0 -898.536
-2994900.0 -898.499
-2994800.0 -898.461
-2994700.0 -898.418
-2994600.0 -898.377
-2994500.0 -898.344
-2994400.0 -898.306
-2994300.0 -898.269
-2994200.0 -898.23
-2994100.0 -898.189
-2994000.0 -898.148
-2993900.0 -898.11
-2993800.0 -898.067
-2993700.0 -898.027
-2993600.0 -897.988
-2993500.0 -897.946
-2993400.0 -897.912
-2993300.0 -897.869
-2993200.0 -897.829
-2993100.0 -897.793
-2993000.0 -897.752
-2992900.0 -897.716
-2992800.0 -897.683
-2992700.0 -897.648
-2992600.0 -897.614
-2992500.0 -897.582
-2992400.0 -897.551
-2992300.0 -897.519
-2992200.0 -897.487
-2992100.0 -897.457
-2992000.0 -897.425
-2991900.0 -897.394
-2991800.0 -897.363
-2991700.0 -897.33
-2991600.0 -897.297
-2991500.0 -897.264
-2991400.0 -897.232
-2991300.0 -897.198
-2991200.0 -897.164
-2991100.0 -897.13
-2991000.0 -897.094
-2990900.0 -897.059
-2990800.0 -897.022
-2990700.0 -896.985
-2990600.0 -896.948
-2990500.0 -896.911
-2990400.0 -896.873
-2990300.0 -896.834
-2990200.0 -896.796
-2990100.0 -896.758
-2990000.0 -896.719
-2989900.0 -896.681
-2989800.0 -896.641
-2989700.0 -896.603
-2989600.0 -896.563
-2989500.0 -896.526
-2989400.0 -896.486
-2989300.0 -896.448
-2989200.0 -896.41
-2989100.0 -896.372
-2989000.0 -896.332
-2988900.0 -896.294
-2988800.0 -896.256
-2988700.0 -896.218
-2988600.0 -896.18
-2988500.0 -896.141
-2988400.0 -896.103
-2988300.0 -896.064
-2988200.0 -896.026
-2988100.0 -895.986
-2988000.0 -895.945
-2987900.0 -895.905
-2987800.0 -895.864
-2987700.0 -895.824
-2987600.0 -895.782
-2987500.0 -895.739
-2987400.0 -895.696
-2987300.0 -895.654
-2987200.0 -895.61
-2987100.0 -895.567
-2987000.0 -895.523
-2986900.0 -895.481
-2986800.0 -895.44
-2986700.0 -895.401
-2986600.0 -895.367
-2986500.0 -895.336
-2986400.0 -895.309
-2986300.0 -895.285
-2986200.0 -895.266
-2986100.0 -895.248
-2986000.0 -895.235
-2985900.0 -895.224
-2985800.0 -895.217
-2985700.0 -895.212
-2985600.0 -895.209
-2985500.0 -895.209
-2985400.0 -895.21
-2985300.0 -895.215
-2985200.0 -895.222
-2985100.0 -895.228
-2985000.0 -895.236
-2984900.0 -895.246
-2984800.0 -895.257
-2984700.0 -895.267
-2984600.0 -895.279
-2984500.0 -895.29
-2984400.0 -895.303
-2984300.0 -895.273
-2984200.0 -895.243
-2984100.0 -895.213
-2984000.0 -895.183
-2983900.0 -895.153
-2983800.0 -895.123
-2983700.0 -895.093
-2983600.0 -895.063
-2983500.0 -895.033
-2983400.0 -895.003
-2983300.0 -894.974
-2983200.0 -894.946
-2983100.0 -894.919
-2983000.0 -894.895
-2982900.0 -894.879
-2982800.0 -894.873
-2982700.0 -894.874
-2982600.0 -894.87
-2982500.0 -894.878
-2982400.0 -894.892
-2982300.0 -894.921
-2982200.0 -894.955
-2982100.0 -894.998
-2982000.0 -895.048
-2981900.0 -895.126
-2981800.0 -895.217
-2981700.0 -895.297
-2981600.0 -895.366
-2981500.0 -895.43
-2981400.0 -895.482
-2981300.0 -895.515
-2981200.0 -895.533
-2981100.0 -895.536
-2981000.0 -895.534
-2980900.0 -895.543
-2980800.0 -895.558
-2980700.0 -895.571
-2980600.0 -895.584
-2980500.0 -895.601
-2980400.0 -895.613
-2980300.0 -895.631
-2980200.0 -895.642
-2980100.0 -895.658
-2980000.0 -895.667
-2979900.0 -895.676
-2979800.0 -895.685
-2979700.0 -895.701
